reaction,gpr,GO_HKP,DLKcat,MTLKP,TurNup,UniKP,database,fill_method
GLGC,b3430,102.75535423891992,21.6201,21.118366,23.99738502502441,33.66240634310002,370.0,
GLNS,b3870,136.71153247522938,22.7638,24.600733,33.18653106689453,5.755455404706444,6.0,
GLNabcpp,b0809 and b0811 and b0810,95.2404483747866,41.3802,1.5575699,15.154284477233888,4.810772528691261,,
GLNtex_num1,b2215,96.2904209055866,,,,,,112645.641475366
GLNtex_num2,b0929,94.8168,,,,,,112645.641475366
GLNtex_num3,b1377,96.2904209055866,,,,,,112645.641475366
GLNtex_num4,b0241,33.2825,,,,,,112645.641475366
GLNtex_reverse_num1,b2215,96.2904209055866,,,,,,112645.641475366
GLNtex_reverse_num2,b0929,94.8168,,,,,,112645.641475366
GLNtex_reverse_num3,b1377,96.2904209055866,,,,,,112645.641475366
GLNtex_reverse_num4,b0241,33.2825,,,,,,112645.641475366
GLTPD,b2091,149.80799644754114,7.7325,4.7464695,25.06496238708496,6.8355268848679405,,
GLTPD_reverse,b2091,149.80799644754114,0.0527,3.4935849,22.251182556152344,5.604573325175639,,
GLU5K,b0242,151.18324760891227,0.3862,34.63835,24.76726722717285,4.969088056880007,2601196.2,
GLUABUTt7pp,b1492,23.0,110.1435,8.404914,22.656192779541016,6.910340159663062,,112645.641475366
GLUABUTt7pp_reverse,b1492,23.0,2.4587,8.404914,22.656192779541016,28.88367235458073,,112645.641475366
GLUCYS,b2688,129.20025527297207,0.7308,20.986946,39.7607536315918,6.9899481650584585,33.31666666666666,
GLUDC_num1,b3517,126.3166780801852,5.6239,23.406326,20.62967300415039,1.3423129350260046,42.055,
GLUDC_num2,b1493,126.3166780801852,,24.415285,21.199443817138672,10.400376497266745,42.055,
GLUDy,b1761,132.2430459180489,24.2732,49.876423,195.9360198974609,1.2556971297984412,27.2,
GLUDy_reverse,b1761,132.2430459180489,1.0243,96.43063,294.3305358886719,8.06523027060146,27.2,
GLUN_num1,b0485,143.25976446138526,15.4988,0.7698157,89.16374206542969,6.9899481650584585,,30.301833335
GLUN_num2,b1524,143.25976446138526,,9.504004,83.79824829101562,4.3269544586335424,,30.301833335
GLUNpp,b2957,157.17088698230995,1.3123,1.532242,39.7823371887207,8.375467515442104,30.301833335,
GLUPRT,b2312,98.49306668197664,20.1878,2.3038533,8.483142852783203,3.2271986671626283,,
GLUR,b3967,123.60963225270936,,,,,43.33,
GLUR_reverse,b3967,123.60963225270936,,,,,43.33,
GLUSy,b3213 and b3212,116.93499317391652,17.8125,2.8975344,53.093692779541016,83.54885239895054,483142.1853333333,
GLUTRR,b1210,121.23861216232469,2.8235,,45.6033821105957,1.8285950820925496,0.1433333333333333,
GLUTRS,b2400,97.61360481285834,2.232,16.049795,3.173441171646118,4.810772528691261,1.5009666666666668,
GLUabcpp,b0654 and b0653 and b0655 and b0652,97.76404181117316,5.0988,17.243525,24.663986206054688,5.359793510374774,,
GLUt2rpp,b4077,23.0,0.5982,36.596603,23.74148368835449,6.910340159663062,,112645.641475366
GLUt2rpp_reverse,b4077,23.0,4.3328,36.596603,23.74148368835449,3.2812691875889777,,112645.641475366
GLUt4pp,b3653,28.14125,8.6436,29.33427,14.009480476379396,6.910340159663062,,112645.641475366
GLUtex_num1,b1377,96.2904209055866,,,,,,112645.641475366
GLUtex_num2,b0241,33.2825,,,,,,112645.641475366
GLUtex_num3,b0929,94.8168,,,,,,112645.641475366
GLUtex_num4,b2215,96.2904209055866,,,,,,112645.641475366
GLUtex_reverse_num1,b1377,96.2904209055866,,,,,,112645.641475366
GLUtex_reverse_num2,b0241,33.2825,,,,,,112645.641475366
GLUtex_reverse_num3,b0929,94.8168,,,,,,112645.641475366
GLUtex_reverse_num4,b2215,96.2904209055866,,,,,,112645.641475366
GLXCL,b0507,121.23861216232469,8.3532,3.9058974,18.31461524963379,180.06711306374774,75520.66666666667,
GLYALDtex_num1,b1377,96.2904209055866,,,,,,112645.641475366
GLYALDtex_num2,b0241,33.2825,,,,,,112645.641475366
GLYALDtex_num3,b0929,94.8168,,,,,,112645.641475366
GLYALDtex_num4,b2215,96.2904209055866,,,,,,112645.641475366
GLYALDtex_reverse_num1,b1377,96.2904209055866,,,,,,112645.641475366
GLYALDtex_reverse_num2,b0241,33.2825,,,,,,112645.641475366
GLYALDtex_reverse_num3,b0929,94.8168,,,,,,112645.641475366
GLYALDtex_reverse_num4,b2215,96.2904209055866,,,,,,112645.641475366
GLYALDtpp,b3927,33.2825,,,,,,112645.641475366
GLYALDtpp_reverse,b3927,33.2825,,,,,,112645.641475366
GLYAT,b3617,128.2406734749161,3396.088,1.0401821,1.551912546157837,4.588231538118686,0.02,
GLYAT_reverse,b3617,128.2406734749161,1.8265,1.1183321,1.6968857049942017,6.47591517554057,0.02,
GLYBabcpp_num1,b2130 and b2131 and b2129 and b2128,90.65907860738318,38.8403,1.6333835,19.98031997680664,4.423306762159818,,112645.641475366
GLYBabcpp_num2,b2679 and b2677 and b2678,90.65907860738318,,3.788559,18.982484817504883,18.05149927356397,,112645.641475366
GLYBt2pp_num1,b1801,23.0,0.2747,8.920684,36.318973541259766,3.646767652551578,,112645.641475366
GLYBt2pp_num2,b4111,23.0,,4.041144,15.8236083984375,1.9478357779327689,,112645.641475366
GLYBt3pp,b0543,33.2825,9.3635,4.1972785,18.734582901000977,16.06936027515672,,112645.641475366
GLYBtex_num1,b1377,96.2904209055866,,,,,,112645.641475366
GLYBtex_num2,b0241,33.2825,,,,,,112645.641475366
GLYBtex_num3,b0929,94.8168,,,,,,112645.641475366
GLYBtex_num4,b2215,96.2904209055866,,,,,,112645.641475366
GLYBtex_reverse_num1,b1377,96.2904209055866,,,,,,112645.641475366
GLYBtex_reverse_num2,b0241,33.2825,,,,,,112645.641475366
GLYBtex_reverse_num3,b0929,94.8168,,,,,,112645.641475366
GLYBtex_reverse_num4,b2215,96.2904209055866,,,,,,112645.641475366
GLYC2Pabcpp,b3451 and b3450 and b3453 and b3452,124.33102801558226,4.7347,3.2565188,8.750226020812988,12.166493689076262,,112645.641475366
GLYC2Ptex_num1,b1377,96.2904209055866,,,,,,112645.641475366
GLYC2Ptex_num2,b0241,33.2825,,,,,,112645.641475366
GLYC2Ptex_num3,b0929,94.8168,,,,,,112645.641475366
GLYC2Ptex_num4,b2215,96.2904209055866,,,,,,112645.641475366
GLYC2Ptex_reverse_num1,b1377,96.2904209055866,,,,,,112645.641475366
GLYC2Ptex_reverse_num2,b0241,33.2825,,,,,,112645.641475366
GLYC2Ptex_reverse_num3,b0929,94.8168,,,,,,112645.641475366
GLYC2Ptex_reverse_num4,b2215,96.2904209055866,,,,,,112645.641475366
GLYC3Pabcpp,b3453 and b3452 and b3451 and b3450,124.33102801558226,13.5919,3.177514,8.750226020812988,17.2874862383104,,
GLYC3Pt6pp,b2240,23.0,2.0935,3.3241608,17.45770263671875,2.83415341835266,,112645.641475366
GLYC3Ptex_num1,b1377,96.2904209055866,,,,,,112645.641475366
GLYC3Ptex_num2,b0241,33.2825,,,,,,112645.641475366
GLYC3Ptex_num3,b0929,94.8168,,,,,,112645.641475366
GLYC3Ptex_num4,b2215,96.2904209055866,,,,,,112645.641475366
GLYC3Ptex_reverse_num1,b1377,96.2904209055866,,,,,,112645.641475366
GLYC3Ptex_reverse_num2,b0241,33.2825,,,,,,112645.641475366
GLYC3Ptex_reverse_num3,b0929,94.8168,,,,,,112645.641475366
GLYC3Ptex_reverse_num4,b2215,96.2904209055866,,,,,,112645.641475366
GLYCAt2rpp_num1,b3127,23.0,2.6257,4.900151,15.794880867004396,4.505918121530305,,112645.641475366
GLYCAt2rpp_num2,b2789,23.0,,7.051513,19.437274932861328,20.83005914936328,,112645.641475366
GLYCAt2rpp_reverse_num1,b3127,23.0,1.0335,4.900151,15.794880867004396,9.38360738254706,,112645.641475366
GLYCAt2rpp_reverse_num2,b2789,23.0,,7.051513,19.437274932861328,3.010689729782688,,112645.641475366
GLYCAtex_num1,b1377,96.2904209055866,,,,,,112645.641475366
GLYCAtex_num2,b0241,33.2825,,,,,,112645.641475366
GLYCAtex_num3,b0929,94.8168,,,,,,112645.641475366
GLYCAtex_num4,b2215,96.2904209055866,,,,,,112645.641475366
GLYCAtex_reverse_num1,b1377,96.2904209055866,,,,,,112645.641475366
GLYCAtex_reverse_num2,b0241,33.2825,,,,,,112645.641475366
GLYCAtex_reverse_num3,b0929,94.8168,,,,,,112645.641475366
GLYCAtex_reverse_num4,b2215,96.2904209055866,,,,,,112645.641475366
GLYCDx,b3945,129.20025527297207,8.3986,12.593827,16.272146224975586,4.074876182746937,37.866665,
GLYCK,b0514,189.6850202355557,115.4018,24.316734,26.99163055419922,5.2469593410977335,350.0,
GLYCK2,b3124,205.72000000000008,99.507,5.5636954,26.967998504638672,3.285088381901868,2.5,
GLYCL,b0116 and b2904 and b2903 and b2905,120.50274604186052,37.2716,7.3200974,13.59857940673828,28.88367235458073,86570.0,
GLYCLTDx_num1,b3553,124.73964281862038,16.6244,41.280308,19.29294776916504,69.5562354139795,66601.01518518518,
GLYCLTDx_num2,b1033,153.48944171492553,,3.662039,23.44367218017578,180.06711306374774,66601.01518518518,
GLYCLTDy_num1,b1033,153.48944171492553,0.2826,3.662039,30.3319091796875,1.9562772055410185,136.8,
GLYCLTDy_num2,b3553,124.73964281862038,,41.280308,22.01556968688965,9.674936837183308,136.8,
GLYCLTt2rpp_num1,b3603,23.0,9.0659,26.820246,10.147160530090332,6.9899481650584585,,112645.641475366
GLYCLTt2rpp_num2,b2975,23.0,,18.837498,11.09506893157959,15.77574159368995,,112645.641475366
GLYCLTt2rpp_reverse_num1,b3603,23.0,6.2521,26.820246,10.147160530090332,4.314301481939048,,112645.641475366
GLYCLTt2rpp_reverse_num2,b2975,23.0,,18.837498,11.09506893157959,8.135649937618254,,112645.641475366
GLYCLTt4pp,b4067,28.14125,1.971,5.9805403,22.610332489013672,2.83415341835266,,112645.641475366
GLYCLTtex_num1,b1377,96.2904209055866,,,,,,112645.641475366
GLYCLTtex_num2,b0241,33.2825,,,,,,112645.641475366
GLYCLTtex_num3,b0929,94.8168,,,,,,112645.641475366
GLYCLTtex_num4,b2215,96.2904209055866,,,,,,112645.641475366
GLYCLTtex_reverse_num1,b1377,96.2904209055866,,,,,,112645.641475366
GLYCLTtex_reverse_num2,b0241,33.2825,,,,,,112645.641475366
GLYCLTtex_reverse_num3,b0929,94.8168,,,,,,112645.641475366
GLYCLTtex_reverse_num4,b2215,96.2904209055866,,,,,,112645.641475366
GLYCTO2,b4468 and b2979 and b4467,136.2454183611817,0.3502,11.90347,10.960381507873535,9.674936837183308,,112645.641475366
GLYCTO3,b4468 and b2979 and b4467,136.2454183611817,0.6548,1.3735596,10.960381507873535,9.674936837183308,,112645.641475366
GLYCTO4,b4468 and b2979 and b4467,136.2454183611817,0.525,11.90347,10.638911247253418,9.674936837183308,,112645.641475366
GLYCtex_num1,b1377,96.2904209055866,,,,,,112645.641475366
GLYCtex_num2,b0241,33.2825,,,,,,112645.641475366
GLYCtex_num3,b0929,94.8168,,,,,,112645.641475366
GLYCtex_num4,b2215,96.2904209055866,,,,,,112645.641475366
GLYCtex_reverse_num1,b1377,96.2904209055866,,,,,,112645.641475366
GLYCtex_reverse_num2,b0241,33.2825,,,,,,112645.641475366
GLYCtex_reverse_num3,b0929,94.8168,,,,,,112645.641475366
GLYCtex_reverse_num4,b2215,96.2904209055866,,,,,,112645.641475366
GLYCtpp_num2,b3927,33.2825,,,,,,
GLYCtpp_reverse_num2,b3927,33.2825,,,,,,
GLYK,b3926,149.80799644754114,2.4687,64.16292,214.8651428222656,8.135649937618254,1424768.5822222224,
GLYOX,b0212,205.72000000000008,3.2974,52.254524,77.94377136230469,3.541144371740768,53.0,
GLYOX3,b1967,137.33728571428568,4.4233,8.72062,2.212374210357666,6.361344157449999,2.61,
GLYt2pp_num1,b1801,23.0,23.1032,3.5805326,36.318973541259766,2.312153051635714,,112645.641475366
GLYt2pp_num2,b4208,23.0,,2.5095842,36.413177490234375,2.6182215851292328,,112645.641475366
GLYt4pp,b0007,27.0,3.6937,4.579072,20.64867401123047,1.9351718123726127,,112645.641475366
GLYtex_num1,b1377,96.2904209055866,,,,,,112645.641475366
GLYtex_num2,b0241,33.2825,,,,,,112645.641475366
GLYtex_num3,b0929,94.8168,,,,,,112645.641475366
GLYtex_num4,b2215,96.2904209055866,,,,,,112645.641475366
GLYtex_reverse_num1,b1377,96.2904209055866,,,,,,112645.641475366
GLYtex_reverse_num2,b0241,33.2825,,,,,,112645.641475366
GLYtex_reverse_num3,b0929,94.8168,,,,,,112645.641475366
GLYtex_reverse_num4,b2215,96.2904209055866,,,,,,112645.641475366
GLYtpp,b3927,33.2825,,,,,,112645.641475366
GLYtpp_reverse,b3927,33.2825,,,,,,112645.641475366
GMAND,b2053,115.09424085382416,,,,,5.0,
GMHEPAT,b3052,101.46981508671728,3.4309,5.6368747,5.211837291717529,7.020495826429408,,
GMHEPK,b3052,101.46981508671728,0.3107,3.568673,5.059199810028076,4.680576033440474,,112645.641475366
GMHEPPA,b0200,151.18324760891227,20.0191,0.20528434,12.812579154968262,3.458785725827373,,112645.641475366
GMPR,b0104,123.60963225270936,,,,,1819.3546666666664,
GMPS,b2507,97.46316781454354,,,,,18.15,
GMPS2,b2507,97.46316781454354,0.6813,19.228043,1.4479137659072876,7.8337863355112125,16.666666666666668,
GMPtex_num1,b0929,94.8168,,,,,,112645.641475366
GMPtex_num2,b2215,96.2904209055866,,,,,,112645.641475366
GMPtex_num3,b0241,33.2825,,,,,,112645.641475366
GMPtex_num4,b1377,96.2904209055866,,,,,,112645.641475366
GMPtex_reverse_num1,b0929,94.8168,,,,,,112645.641475366
GMPtex_reverse_num2,b2215,96.2904209055866,,,,,,112645.641475366
GMPtex_reverse_num3,b0241,33.2825,,,,,,112645.641475366
GMPtex_reverse_num4,b1377,96.2904209055866,,,,,,112645.641475366
GND,b2029,151.2163934271964,9.6951,13.243044,28.950477600097656,7.228125235384933,54913.066666666666,
GNK_num1,b3437,123.60963225270936,2.3817,7.448855,12.598689079284668,10.397610637812583,,9.4
GNK_num2,b4268,152.5584987702834,,10.637656,5.985688209533691,8.509523323516037,,9.4
GNP_num1,b3715,149.80799644754114,3.8131,2.0845914,8.132019996643066,9.18177074388264,,112645.641475366
GNP_num2,b2690,189.6850202355557,,3.1137478,4.028293609619141,14.530183055053186,,112645.641475366
GOFUCR,b2052,151.18324760891227,0.5193,12.289509,8.288029670715332,4.025296115880147,,0.75
GP4GH,b0049,152.62479040685164,1.2302,1.6610396,1.5478078126907349,1.5981374302329847,,112645.641475366
GPDDA1,b3449,118.43411865124476,0.1387,0.3899822,1.5024104118347168,6.130754302507611,220.0,
GPDDA1pp,b2239,157.17088698230995,2.3748,4.541638,12.437339782714844,4.426404866202988,220.0,
GPDDA2,b3449,118.43411865124476,10.2422,0.24626474,2.212373733520508,7.228125235384933,220.0,
GPDDA2pp,b2239,157.17088698230995,3.15,4.8248634,43.42340850830078,19.07447150904677,220.0,
GPDDA3,b3449,118.43411865124476,31.4361,0.40736687,2.279223680496216,7.596548103944305,,2.8
GPDDA3pp,b2239,157.17088698230995,1.007,3.2656677,36.32059860229492,3.1252965813617424,,2.8
GPDDA4,b3449,118.43411865124476,22.3399,0.60514337,2.724944591522217,4.2102808645197,,3.3
GPDDA4pp,b2239,157.17088698230995,2.6025,2.6835854,43.42340850830078,3.1252965813617424,,3.3
GPDDA5,b3449,118.43411865124476,1.4882,,4.012614727020264,1.753423246287524,,
GPDDA5pp,b2239,157.17088698230995,4.4414,,60.247257232666016,3.4970581729433903,,
GRTT,b0421,97.76404181117316,3.7618,14.597998,1.8013514280319214,1.0753295983857736,,9.96288888888889
GRXR_num1,b1654,136.6667,12.0836,25.583246,3.7125518321990967,6.7859805272721,,57.645625
GRXR_num2,b1064,206.75125446366417,,2.0189118,11.954507827758787,6.7859805272721,,57.645625
GRXR_num3,b3610,177.7639982237706,,32.54478,7.80898380279541,6.7859805272721,,57.645625
GRXR_num4,b0849,197.70251011777788,,8.972972,7.421438694000244,6.7859805272721,,57.645625
GSNK,b0477,138.0434703703704,0.0714,0.8271429,8.361897468566895,5.538464125057844,,
GSNt2pp,b2964,23.0,2.2075,3.4772143,18.34995651245117,1.4512741922385004,,112645.641475366
GSNt3pp,b3662,23.0,7.8642,3.7027497,16.749155044555664,6.814832905594133,,112645.641475366
GSNtex_num1,b1377,96.2904209055866,,,,,,112645.641475366
GSNtex_num2,b0241,33.2825,,,,,,112645.641475366
GSNtex_num3,b0929,94.8168,,,,,,112645.641475366
GSNtex_num4,b2215,96.2904209055866,,,,,,112645.641475366
GSNtex_reverse_num1,b1377,96.2904209055866,,,,,,112645.641475366
GSNtex_reverse_num2,b0241,33.2825,,,,,,112645.641475366
GSNtex_reverse_num3,b0929,94.8168,,,,,,112645.641475366
GSNtex_reverse_num4,b2215,96.2904209055866,,,,,,112645.641475366
GSPMDA,b2988,149.80799644754114,11.8865,2.2820523,9.513751983642578,5.160646713364276,2.1,
GSPMDS,b2988,149.80799644754114,3.4773,6.5032516,7.6955485343933105,6.060764487736015,17397.893333333333,
GTHOXtex_num1,b1377,96.2904209055866,,,,,,112645.641475366
GTHOXtex_num2,b0241,33.2825,,,,,,112645.641475366
GTHOXtex_num3,b0929,94.8168,,,,,,112645.641475366
GTHOXtex_num4,b2215,96.2904209055866,,,,,,112645.641475366
GTHOXtex_reverse_num1,b1377,96.2904209055866,,,,,,112645.641475366
GTHOXtex_reverse_num2,b0241,33.2825,,,,,,112645.641475366
GTHOXtex_reverse_num3,b0929,94.8168,,,,,,112645.641475366
GTHOXtex_reverse_num4,b2215,96.2904209055866,,,,,,112645.641475366
GTHOr,b3500,136.2454183611817,281.2036,26.916386,42.92381286621094,44.34528247676063,60.0,
GTHOr_reverse,b3500,136.2454183611817,11.2443,14.95324,11.583633422851562,6.334036791279153,60.0,
GTHPi,b1710,264.0226067691252,2.5285,13.193862,7.167385101318359,1.966318786132856,,15476.063846153846
GTHRDHpp,b3447,121.175352563932,7.5658,3.0065448,31.296167373657227,4.505918121530305,,12.45
GTHRDabc2pp,b0886 and b0887,75.41,35.0821,0.19664213,5.082626819610596,2.30758992115931,,112645.641475366
GTHRDabcpp,b0829 and b0831 and b0830 and b0832,97.76404181117316,1.5902,2.1322162,7.172702312469482,4.26478635416554,,112645.641475366
GTHRDtex_num1,b1377,96.2904209055866,,,,,,112645.641475366
GTHRDtex_num2,b0241,33.2825,,,,,,112645.641475366
GTHRDtex_num3,b0929,94.8168,,,,,,112645.641475366
GTHRDtex_num4,b2215,96.2904209055866,,,,,,112645.641475366
GTHRDtex_reverse_num1,b1377,96.2904209055866,,,,,,112645.641475366
GTHRDtex_reverse_num2,b0241,33.2825,,,,,,112645.641475366
GTHRDtex_reverse_num3,b0929,94.8168,,,,,,112645.641475366
GTHRDtex_reverse_num4,b2215,96.2904209055866,,,,,,112645.641475366
GTHS,b2947,120.7983675600902,44.6556,6.184928,12.4002046585083,31.742121195274308,63606.77533333333,
GTPCI,b2153,111.56671905769797,,,,,370.39575,
GTPCII2,b1277,130.82655131153987,,,,,0.107,
GTPDPDP,b3779,127.8479926456924,0.545,11.898109,11.09658908843994,4.684829888306348,96.16718181818182,
GTPDPK,b2784,122.42412220751704,,,,,,11.717058823529412
GTPtex_num1,b0241,33.2825,,,,,,112645.641475366
GTPtex_num2,b1377,96.2904209055866,,,,,,112645.641475366
GTPtex_num3,b2215,96.2904209055866,,,,,,112645.641475366
GTPtex_num4,b0929,94.8168,,,,,,112645.641475366
GTPtex_reverse_num1,b0241,33.2825,,,,,,112645.641475366
GTPtex_reverse_num2,b1377,96.2904209055866,,,,,,112645.641475366
GTPtex_reverse_num3,b2215,96.2904209055866,,,,,,112645.641475366
GTPtex_reverse_num4,b0929,94.8168,,,,,,112645.641475366
GUAD,b2883,136.2454183611817,2.7571,0.599979,7.44207763671875,4.3269544586335424,2.8,
GUAPRT_num1,b0125,94.17970893894358,3.3984,1.2107283,6.037717342376709,6.47591517554057,,112.0
GUAPRT_num2,b0238,92.71685493840006,,2.8448584,43.56171417236328,38.4344729658555,,112.0
GUAt2pp,b3654,23.0,3.4012,1.2238584,35.36833572387695,6.060764487736015,,112645.641475366
GUAtex,b0411,179.45385264683853,,,,,,112645.641475366
GUAtex_reverse,b0411,179.45385264683853,,,,,,112645.641475366
GUAtpp_num1,b4464,23.0,,,,,,112645.641475366
GUAtpp_num2,b4064,23.0,,,,,,112645.641475366
GUAtpp_reverse_num1,b4464,23.0,,,,,,112645.641475366
GUAtpp_reverse_num2,b4064,23.0,,,,,,112645.641475366
GUI1,b3092,156.66356922976513,,,,,196.0,
GUI1_reverse,b3092,156.66356922976513,,,,,196.0,
GUI2,b3092,156.66356922976513,,,,,898883.55,
GUI2_reverse,b3092,156.66356922976513,,,,,898883.55,
H2O2tex_num1,b1377,96.2904209055866,,,,,,112645.641475366
H2O2tex_num2,b0241,33.2825,,,,,,112645.641475366
H2O2tex_num3,b0929,94.8168,,,,,,112645.641475366
H2O2tex_num4,b2215,96.2904209055866,,,,,,112645.641475366
H2O2tex_reverse_num1,b1377,96.2904209055866,,,,,,112645.641475366
H2O2tex_reverse_num2,b0241,33.2825,,,,,,112645.641475366
H2O2tex_reverse_num3,b0929,94.8168,,,,,,112645.641475366
H2O2tex_reverse_num4,b2215,96.2904209055866,,,,,,112645.641475366
H2Otex_num1,b1377,96.2904209055866,,,,,,112645.641475366
H2Otex_num2,b2215,96.2904209055866,,,,,,112645.641475366
H2Otex_num3,b1319,116.15819206211874,,,,,,112645.641475366
H2Otex_num4,b3875,62.99967746920003,,,,,,112645.641475366
H2Otex_num6,b0957,206.75125446366417,,,,,,112645.641475366
H2Otex_num7,b0241,33.2825,,,,,,112645.641475366
H2Otex_num8,b0929,94.8168,,,,,,
H2Otex_reverse_num1,b1377,96.2904209055866,,,,,,112645.641475366
H2Otex_reverse_num2,b2215,96.2904209055866,,,,,,112645.641475366
H2Otex_reverse_num3,b1319,116.15819206211874,,,,,,112645.641475366
H2Otex_reverse_num4,b3875,62.99967746920003,,,,,,112645.641475366
H2Otex_reverse_num6,b0957,206.75125446366417,,,,,,112645.641475366
H2Otex_reverse_num7,b0241,33.2825,,,,,,112645.641475366
H2Otex_reverse_num8,b0929,94.8168,,,,,,
H2Otpp_num2,b0875,23.0,,,,,,
H2Otpp_reverse_num2,b0875,23.0,,,,,,
H2Stex_num1,b0241,33.2825,,,,,,112645.641475366
H2Stex_num2,b1377,96.2904209055866,,,,,,112645.641475366
H2Stex_num3,b2215,96.2904209055866,,,,,,112645.641475366
H2Stex_num4,b0929,94.8168,,,,,,112645.641475366
H2Stex_reverse_num1,b0241,33.2825,,,,,,112645.641475366
H2Stex_reverse_num2,b1377,96.2904209055866,,,,,,112645.641475366
H2Stex_reverse_num3,b2215,96.2904209055866,,,,,,112645.641475366
H2Stex_reverse_num4,b0929,94.8168,,,,,,112645.641475366
H2tex_num1,b1377,96.2904209055866,,,,,,112645.641475366
H2tex_num2,b0241,33.2825,,,,,,112645.641475366
H2tex_num3,b0929,94.8168,,,,,,112645.641475366
H2tex_num4,b2215,96.2904209055866,,,,,,112645.641475366
H2tex_reverse_num1,b1377,96.2904209055866,,,,,,112645.641475366
H2tex_reverse_num2,b0241,33.2825,,,,,,112645.641475366
H2tex_reverse_num3,b0929,94.8168,,,,,,112645.641475366
H2tex_reverse_num4,b2215,96.2904209055866,,,,,,112645.641475366
HACD1_num1,b3846,120.42138255624845,5.1362,7.752379,37.307716369628906,2.5334831685657355,,382.0
HACD1_num2,b2341,133.20262771610487,2.3523,4.1393375,34.24163055419922,8.735721749952106,,382.0
HACD1_reverse_num1,b3846,120.42138255624845,99.7904,9.229721,33.3842658996582,6.046301810920078,,382.0
HACD1_reverse_num2,b2341,133.20262771610487,,6.1889906,29.13551521301269,4.810772528691261,,382.0
HACD2_num1,b3846,120.42138255624845,8.2308,12.391752,36.21347427368164,2.6727577653253696,1544.9815,
HACD2_num2,b2341,133.20262771610487,1.716,7.888451,32.2624626159668,8.735721749952106,1544.9815,
HACD2_reverse_num1,b3846,120.42138255624845,3.4228,10.152053,29.636564254760746,7.759480633406317,1544.9815,
HACD2_reverse_num2,b2341,133.20262771610487,,7.4045267,24.36979103088379,4.132205446681373,1544.9815,
HACD3_num1,b3846,120.42138255624845,8.905,8.906341,34.12032699584961,1.8744879469845963,1163.361125,
HACD3_num2,b2341,133.20262771610487,,5.171332,30.397687911987305,2.30758992115931,1163.361125,
HACD3_reverse_num1,b3846,120.42138255624845,0.754,8.367027,27.10456275939941,6.154294957250831,1163.361125,
HACD3_reverse_num2,b2341,133.20262771610487,,5.972689,32.819854736328125,2.0469354936451434,1163.361125,
HACD4_num1,b3846,120.42138255624845,24.9526,7.1915164,34.12032699584961,2.974249578668444,2296.72225,
HACD4_num2,b2341,133.20262771610487,3.6878,4.2129574,31.316198348999023,4.3269544586335424,2296.72225,
HACD4_reverse_num1,b3846,120.42138255624845,42.1838,5.218399,31.454648971557617,3.709008719383553,2296.72225,
HACD4_reverse_num2,b2341,133.20262771610487,,3.9622028,25.86477851867676,4.810772528691261,2296.72225,
HACD5_num1,b3846,120.42138255624845,0.5577,5.3152924,35.15132522583008,2.1115375790563813,2296.72225,
HACD5_num2,b2341,133.20262771610487,0.2538,2.862277,17.266300201416016,4.3269544586335424,2296.72225,
HACD5_reverse_num1,b3846,120.42138255624845,1.7516,7.7727127,32.40509796142578,6.046301810920078,2296.72225,
HACD5_reverse_num2,b2341,133.20262771610487,,3.4468417,27.451478958129883,3.520606330975931,2296.72225,
HACD6_num1,b3846,120.42138255624845,0.0003,4.9309716,34.12032699584961,2.316716327647813,2296.72225,
HACD6_num2,b2341,133.20262771610487,92.6543,3.2430248,30.397687911987305,2.6727577653253696,2296.72225,
HACD6_reverse_num1,b3846,120.42138255624845,1.1825,4.9041224,32.40509796142578,4.225192656758105,2296.72225,
HACD6_reverse_num2,b2341,133.20262771610487,,2.2149014,27.451478958129883,4.810772528691261,2296.72225,
HACD7_num1,b2341,133.20262771610487,1.5712,1.5050311,31.316198348999023,2.641959074618462,2296.72225,
HACD7_num2,b3846,120.42138255624845,3.2977,3.3183417,34.12032699584961,4.3269544586335424,2296.72225,
HACD7_reverse_num1,b2341,133.20262771610487,0.0007,1.8680228,27.451478958129883,4.810772528691261,2296.72225,
HACD7_reverse_num2,b3846,120.42138255624845,,3.8757296,32.40509796142578,4.132205446681373,2296.72225,
HACD8_num1,b3846,120.42138255624845,0.4567,3.9653177,34.12032699584961,1.3800644610349209,2296.72225,
HACD8_num2,b2341,133.20262771610487,,2.0506191,31.316198348999023,3.9123352524916633,2296.72225,
HACD8_reverse_num1,b3846,120.42138255624845,9.6656,4.9317956,32.40509796142578,5.265135685472943,2296.72225,
HACD8_reverse_num2,b2341,133.20262771610487,,3.4403045,27.451478958129883,,2296.72225,
HADPCOADH3,b1395,160.70234805267864,20.3751,2.8459074,30.42586135864257,2.5529798932455594,382.0,
HADPCOADH3_reverse,b1395,160.70234805267864,1.4882,2.14505,42.75093078613281,11.311990667194513,382.0,
HBZOPT,b4040,98.1285542465749,1.8957,0.6022389,2.127713680267334,3.810021688122154,,
HCINNMt2rpp,b0353,28.14125,5.8575,6.6973987,24.19306945800781,2.83415341835266,,112645.641475366
HCINNMt2rpp_reverse,b0353,28.14125,2.9131,6.6973987,24.19306945800781,0.0417082342498217,,112645.641475366
HCINNMtex_num1,b1377,96.2904209055866,,,,,,112645.641475366
HCINNMtex_num2,b0241,33.2825,,,,,,112645.641475366
HCINNMtex_num3,b0929,94.8168,,,,,,112645.641475366
HCINNMtex_num4,b2215,96.2904209055866,,,,,,112645.641475366
