entry_id,species,reaction_id,gene_id,uniprot_id,ec_number,substrate_name,substrate_smiles,experimental_kcat_s^-1,experimental_log10_kcat,KcatNet_predicted_kcat_s^-1,CataPro_predicted_kcat_s^-1,PreTKcat_predicted_kcat_s^-1,UniKP_predicted_kcat_s^-1,SELFprot_predicted_kcat_s^-1,DLKcat_predicted_kcat_s^-1,TurNuP_predicted_kcat_s^-1,PMAK_predicted_kcat_s^-1,KinForm-L_predicted_kcat_s^-1,CatPred_predicted_kcat_s^-1,DEKP_public_retrained_predicted_kcat_s^-1,GO-HKP_predicted_kcat_s^-1
ecoli|DDPA_num3|g1|e4p_c,E. coli,DDPA_num3,b1704,P00887,2.5.1.54,D-Erythrose 4-phosphate,C([C@H]([C@H](C=O)O)O)OP(=O)([O-])[O-],26.5,1.42325,23.52038056922978,11.86565796287588,5.856456638067419,3.576293355416509,23.37976267505091,2.276553341141222,23.17005154822845,20.54856980212896,,17.3110267249748,3.13988664424554,151.1832476089123
ecoli|DDPA_num3|g1|pep_c,E. coli,DDPA_num3,b1704,P00887,2.5.1.54,Phosphoenolpyruvate,C=C(C(=O)[O-])OP(=O)([O-])[O-],32,1.50515,16.59041825836352,13.39799066753238,4.578709827170731,3.705179616095123,2.878380463844143,2.727444462366927,23.17005154822845,20.54856980212896,,14.6785551749423,5.064418463675438,151.1832476089123
ecoli|MALS_num2|g1|glx_c,E. coli,MALS_num2,b2976,P37330,2.3.3.9,Glyoxylate,C(=O)C(=O)[O-],48.1,1.68215,46.806851009969,32.2103266159401,10.48586079841567,7.000632919178793,535.7494158214,447.8874808051783,38.90823228669423,30.9239669182137,,23.89744203048052,12.49153791579838,175.0656349761905
ecoli|ADPRDP_num2|g1|adprib_c,E. coli,ADPRDP_num2,b3034,Q93K97,3.6.1.13,ADPribose C15H21N5O14P2,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OC[C@@H]4[C@H]([C@H](C(O4)O)O)O)O)O)N,117,2.06819,21.30772614908031,13.14426020604154,0.6736317757811681,3.04942258967881,7.770323375803084,14.56237388754327,10.20294627918652,15.82787457051354,,5.79026841025102,2.882901521009452,189.6850202355557
ecoli|FCLPA_num2|g1|fc1p_c,E. coli,FCLPA_num2,b2800,P0AB87,4.1.2.17,L-Fuculose 1-phosphate,C[C@@H]([C@H]([C@H](C(=O)COP(=O)([O-])[O-])O)O)O,19,1.27875,16.73433635046694,8.98570068469174,3.444597061383313,4.849045749870795,12.29933916612522,3.730005582503674,20.62967090775476,15.32360328699681,4.178011824284013,8.234771337073774,2.506783079109083,167.1857142857143
ecoli|CYSS_num2|g1|acser_c,E. coli,CYSS_num2,b2414,P0ABK5,2.5.1.47;2.5.1.65,O-Acetyl-L-serine,CC(=O)OC[C@@H](C(=O)O)N,1420,3.15229,19.04931883493238,113.0848873192866,7.038691015772392,25.49594447576296,1824.197769618968,524.9733539397096,8.941257451774511,22.28877499294371,13.92699900563569,10.13298542963375,3.897607299468288,121.2069823631283
ecoli|CYSS_num2|g1|h2s_c,E. coli,CYSS_num2,b2414,P0ABK5,2.5.1.47;2.5.1.65,Hydrogen sulfide,[SH-],1420,3.15229,11.54830482969709,1217.686598302385,6.046193970159072,76.78165108054246,4.152983080589606,48.57818717165492,8.941257451774511,22.28877499294371,77.94491829077242,3.117409108877618,3.657190681061778,121.2069823631283
ecoli|ASPK_num2|g1|asp__L_c,E. coli,ASPK_num2,b0002,P00561,2.7.2.4,L-Aspartate,C([C@@H](C(=O)O)N)C(=O)O,0.39,-0.408935,35.08143290913827,16.05116955496804,9.54193688080518,3.691152375135482,1.056773249970141,2.40275681181497,10.84790566874561,62.93718293296381,,4.295874062625551,4.338179569061889,136.2454183611817
ecoli|ASPK_num2|g1|atp_c,E. coli,ASPK_num2,b0002,P00561,2.7.2.4,ATP C10H12N5O13P3,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N,0.39,-0.408935,30.74034149547034,14.12582444096424,4.198073277852019,5.470478786880607,2.224479958246713,1.51104260422688,10.84790566874561,62.93718293296381,,0.9413920905544652,3.12536685048743,136.2454183611817
ecoli|ASPK_num3|g1|asp__L_c,E. coli,ASPK_num3,b4024,P08660,2.7.2.4,L-Aspartate,C([C@@H](C(=O)O)N)C(=O)O,1.14,0.0569049,16.84124789593649,7.833348032574686,4.870466243549138,2.955588333405692,577.7858617140064,0.2325998681278967,21.77469597655685,18.76421930156186,2.203240762593503,30.27775893932923,4.14833240905827,121.2386121623247
ecoli|ASPK_num3|g1|atp_c,E. coli,ASPK_num3,b4024,P08660,2.7.2.4,ATP C10H12N5O13P3,C1=NC(=C2C(=N1)N(C=N2)[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O)N,1.495,0.174641,13.80893935091167,7.486986264853013,3.635514177438806,7.957456784351336,63.64511250431127,0.5024615426954525,21.77469597655685,18.76421930156186,4.54467437988904,13.1075631067622,2.684391669623085,121.2386121623247
ecoli|CYTDH_num2|g1|cytd_c,E. coli,CYTDH_num2,b2162,P33022,3.2.2.3;3.2.2.8,Cytidine,C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,11.6,1.06446,15.72946834032559,5.019041312650777,1.458208565459444,4.373691686450949,11.85405244099625,14.48360660160317,19.48968859304544,14.93686307942174,0.4699897750480099,0.6182219710062351,2.532540194636862,136.2454183611817
ecoli|CYTDH_num3|g1|cytd_c,E. coli,CYTDH_num3,b0030,P22564,3.2.2.3;3.2.2.8,Cytidine,C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,11.6,1.06446,19.30013600804982,6.823236972348866,3.609911378779938,5.801568140841291,5.316545905164989,21.24112398785243,12.0725524250515,15.98177823308828,,6.056115683714902,1.819496788903663,121.2386121623247
ecoli|NTPP4_num2|g1|ctp_c,E. coli,NTPP4_num2,b2781,P0AEY3,3.6.1.65;3.6.1.8;3.6.1.9,CTP C9H12N3O14P3,C1=CN(C(=O)N=C1N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O,25.8,1.41162,1.104772133919358,1.488832499771507,0.6148665063365772,0.8708450411427603,106.3905741120081,2.090075073977256,8.453146583259594,3.851569154705573,0.5100969429483754,673.0040979184561,2.226918336834544,123.6096322527094
ecoli|NTPP4_num2|g1|h2o_c,E. coli,NTPP4_num2,b2781,P0AEY3,3.6.1.65;3.6.1.8;3.6.1.9,H2O H2O,O,0.963333,-0.0162236,1.449265792352933,12.03384795663338,2.539528618388004,3.873667461481654,5047.888357709427,0.6343936818182377,8.453146583259594,3.851569154705573,4.79419446093596,377.4279514148195,10.87953578278349,123.6096322527094
ecoli|NTPP3_num2|g1|dctp_c,E. coli,NTPP3_num2,b2251,P52006,3.6.1.12;3.6.1.65;3.6.1.9,DCTP C9H12N3O13P3,C1[C@@H]([C@H](O[C@H]1N2C=CC(=NC2=O)N)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O,14.3,1.15534,6.007111067130317,1.654251680245321,1.202078161132427,3.097840691818377,2.305777709585779,0.0806494942000828,3.257830613463787,3.539315678982216,,1.338379607567984,2.695007221080699,187.810552
ecoli|NTPP3_num2|g1|h2o_c,E. coli,NTPP3_num2,b2251,P52006,3.6.1.12;3.6.1.65;3.6.1.9,H2O H2O,O,25.8,1.41162,6.045422640810544,20.4002178278193,3.967272074288319,5.142805171339994,1.699663980813029,1.363585749761649,3.257830613463787,3.539315678982216,,1.816011695354962,10.91094933899515,187.810552
ecoli|NTPP3_num3|g1|dctp_c,E. coli,NTPP3_num3,b1759,P77788,3.6.1.12;3.6.1.65;3.6.1.9,DCTP C9H12N3O13P3,C1[C@@H]([C@H](O[C@H]1N2C=CC(=NC2=O)N)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O,14.3,1.15534,17.30417721936726,14.39622228429762,31.14684785004067,4.926678748620648,10.94153153569889,28.61631696048654,18.32005191379059,7.937434234973334,9.28988721057028,34.00197411202203,2.407613777443031,136.7088143501253
ecoli|NTPP3_num3|g1|h2o_c,E. coli,NTPP3_num3,b1759,P77788,3.6.1.12;3.6.1.65;3.6.1.9,H2O H2O,O,25.8,1.41162,14.32067276087348,140.7307820346305,11.14617877285892,26.28470369023698,36.31846599846716,5.599722664922626,18.32005191379059,7.937434234973334,8.066416416528494,23.30669150809788,6.442413454015353,136.7088143501253
ecoli|NTPP6_num2|g1|h2o_c,E. coli,NTPP6_num2,b0905,P75838,3.6.1.8;3.6.1.9,H2O H2O,O,0.963333,-0.0162236,5.910198865086682,14.46298896131496,3.383651512507576,6.248225293203268,2.087339835175236,4.137888135977056,40.91170696432452,15.24433907212146,,5.232437825309552,5.818462472086391,128.2406734749161
ecoli|NTPP7_num2|g1|dttp_c,E. coli,NTPP7_num2,b2781,P0AEY3,3.6.1.19;3.6.1.9,DTTP C10H13N2O14P3,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O,43,1.63347,1.094532108771882,0.8325467910822284,0.543139634302054,0.8288522698151212,189.0772264640026,2.75539322067845,6.661790946739338,4.508193515609813,0.7881803433342083,290.0313159997214,1.841031416618187,123.6096322527094
ecoli|NTPP7_num3|g1|dttp_c,E. coli,NTPP7_num3,b3248,P25536,3.6.1.19;3.6.1.9,DTTP C10H13N2O14P3,CC1=CN(C(=O)NC1=O)[C@H]2C[C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O,43,1.63347,18.09014786636727,10.11347894571581,2.817860497161359,6.802249957217309,27.77152323427661,1.488236808814854,11.59255326362963,26.64924441485028,6.226341324898971,34.53026082664881,1.2692804811489,97.46316781454354
ecoli|NTPP8_num2|g1|h2o_c,E. coli,NTPP8_num2,b3248,P25536,3.6.1.8;3.6.1.9,H2O H2O,O,0.963333,-0.0162236,11.2952359517059,79.20506008846539,7.262645381900733,14.42701393607526,17.80132298490986,1.430723230506165,15.1542832351891,25.95423305226165,8.819829733743939,71.84516096743481,8.603282619948615,97.46316781454354
ecoli|NTPP8_num2|g1|utp_c,E. coli,NTPP8_num2,b3248,P25536,3.6.1.8;3.6.1.9,UTP C9H11N2O15P3,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O)O,95,1.97772,18.2454580543518,18.2840016525237,6.180780893979497,5.393568742251649,42.15723205976018,1.390975364416483,15.1542832351891,25.95423305226165,8.204065070047113,45.50940004229884,2.229753662778516,97.46316781454354
ecoli|CYANST_num2|g1|cyan_c,E. coli,CYANST_num2,b3425,P0A6V5,2.8.1.1,Hydrogen cyanide,[C-]#N,64,1.80618,14.96072452407928,9.624565936773443,11.69812121701308,9.93747816503626,5.958991556018461,9.230223523763035,,,,9.427930387442872,6.156112971534325,270.8742779166039
ecoli|CYANST_num2|g1|tsul_c,E. coli,CYANST_num2,b3425,P0A6V5,2.8.1.1,Thiosulfate,OS(=O)(=S)[O-],230,2.36173,18.76304284798878,5.247781806190885,20.22288960965133,7.329936171686312,0.3942432618324174,6.409713810987688,,,,3.207269825082205,10.20827823135883,270.8742779166039
ecoli|CYANST_num3|g1|cyan_c,E. coli,CYANST_num3,b2521,P31142,2.8.1.1,Hydrogen cyanide,[C-]#N,64,1.80618,54.43199700971901,20.10796365549375,14.86222576663704,6.773592115481955,41.78286958451356,2.591860858719152,,,,257.3868335115862,6.548111034068,207.7825089273283
ecoli|CYANST_num3|g1|tsul_c,E. coli,CYANST_num3,b2521,P31142,2.8.1.1,Thiosulfate,OS(=O)(=S)[O-],230,2.36173,54.4073200509002,19.01818565447322,7.380229925536225,6.707848886358935,19.13031269192083,2.606063606446766,,,,36.97948624411264,21.34114868434266,207.7825089273283
ecoli|GLUN_num2|g1|gln__L_c,E. coli,GLUN_num2,b1524,P0A6W0,1.4.1.13;1.4.7.1;3.5.1.2;3.5.1.38;4.3.3.6;6.3.4.2;6.3.5.2;6.3.5.4;6.3.5.5,L-Glutamine,C(CC(=O)N)[C@@H](C(=O)O)N,101,2.00432,79.10739473707676,50.47429747419948,5.958492582832532,3.866994981519029,51.97516474648564,12.50725369214691,76.63894188001677,72.70543881858173,74.14278410385005,57.65488059837099,4.430701718676818,143.2597644613853
ecoli|OCBT_num2|g1|cbp_c,E. coli,OCBT_num2,b0273,P06960,2.1.3.3,Carbamoyl phosphate,C(=O)(N)OP(=O)(O)O,0.0388889,-1.41017,238.1028182722062,19.66856600044321,4.876133803330339,56.26377952365725,76.63216521575667,4734.088259600428,115.057067284314,231.2709050757355,,7829.697924343105,6.275180998705109,151.1832476089123
ecoli|OCBT_num2|g1|orn_c,E. coli,OCBT_num2,b0273,P06960,2.1.3.3,Ornithine,C(C[C@@H](C(=O)[O-])[NH3+])C[NH3+],0.0388889,-1.41017,180.6584787283906,13.73543495956367,4.363996441057443,16.11602561055901,419.8623734534998,667.8498326964731,115.057067284314,231.2709050757355,,48.3957516012657,4.626737480456726,151.1832476089123
ecoli|PHETA1_num2|g1|akg_c,E. coli,PHETA1_num2,b4054,P04693,2.6.1.1;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.58;2.6.1.9,2-Oxoglutarate,C(CC(=O)[O-])C(=O)C(=O)[O-],37.35,1.57229,72.6349057210312,13.18720723386615,8.043311791699733,37.64692926036146,6.417768890785503,1068.045680276652,71.6743395847791,87.66686978443006,34.61883804660063,26.53402252891849,5.688588581076184,128.2406734749161
ecoli|PHETA1_num2|g1|phe__L_c,E. coli,PHETA1_num2,b4054,P04693,2.6.1.1;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.58;2.6.1.9,L-Phenylalanine,C1=CC=C(C=C1)C[C@@H](C(=O)O)N,180,2.25527,106.8204923471853,13.45155886225416,4.256131535023363,17.30853697423202,16.16951380264774,281.6061625094325,71.6743395847791,87.66686978443006,57.29402641411193,22.0331096372623,2.575579518295449,128.2406734749161
ecoli|PHETA1_num3|g1|akg_c,E. coli,PHETA1_num3,b3770,P0AB80,2.6.1.1;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.58;2.6.1.9,2-Oxoglutarate,C(CC(=O)[O-])C(=O)C(=O)[O-],37.35,1.57229,17.61014549901158,6.360993781460936,14.51944443952833,5.671360025202851,18.958142861536,0.6254598688595684,24.66399365540283,34.0331462486583,4.117683338944421,14.18021963091346,6.570087646340977,120.7983675600902
ecoli|PHETA1_num3|g1|phe__L_c,E. coli,PHETA1_num3,b3770,P0AB80,2.6.1.1;2.6.1.42;2.6.1.5;2.6.1.57;2.6.1.58;2.6.1.9,L-Phenylalanine,C1=CC=C(C=C1)C[C@@H](C(=O)O)N,180,2.25527,21.15357537820055,5.417130495337103,8.265089972186512,5.110317293509436,21.76617042720643,1.418387374279195,24.66399365540283,34.0331462486583,4.102695439802157,13.83250345959104,2.783334962614473,120.7983675600902
ecoli|NTP3_num2|g1|gtp_c,E. coli,NTP3_num2,b2918,P27254,3.6.1.15;3.6.1.5;3.6.5.1;3.6.5.2;3.6.5.3;3.6.5.4;3.6.5.5;3.6.5.6,GTP C10H12N5O14P3,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O)O)NC(=NC2=O)N,14.65,1.16584,9.473723759184647,0.1143517454090193,2.2459549492482,2.704902823308735,4.167745394501154,3.9536140948064,6.204144437699584,15.2768213522562,,2.284157587616604,1.764844783311034,108.4648359649118
ecoli|NTP3_num3|g1|gtp_c,E. coli,NTP3_num3,b4352,P24203,3.6.1.15;3.6.1.5;3.6.5.1;3.6.5.2;3.6.5.3;3.6.5.4;3.6.5.5;3.6.5.6,GTP C10H12N5O14P3,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O)O)NC(=NC2=O)N,14.65,1.16584,13.68522826308128,0.9658800833721588,3.124720843176364,2.069389820819765,6.949209364079628,0.4616336266809976,14.82225566428007,20.17859854073728,,1.961585546581758,1.699772221533074,108.4648359649118
ecoli|NTP3_num4|g1|gtp_c,E. coli,NTP3_num4,b4161,P39286,3.6.1.15;3.6.1.5;3.6.5.1;3.6.5.2;3.6.5.3;3.6.5.4;3.6.5.5;3.6.5.6,GTP C10H12N5O14P3,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O)O)NC(=NC2=O)N,14.65,1.16584,10.25141725835844,0.2966355262568158,1.236252184412125,4.579774321544355,1370.290626446699,2.944755122970428,4.30711928849675,21.65663614622246,,817.5630763126111,1.068275424735086,97.46316781454354
ecoli|NTP3_num5|g1|gtp_c,E. coli,NTP3_num5,b2727,P0AAN3,3.6.1.15;3.6.1.5;3.6.5.1;3.6.5.2;3.6.5.3;3.6.5.4;3.6.5.5;3.6.5.6,GTP C10H12N5O14P3,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O)O)NC(=NC2=O)N,14.65,1.16584,6.664167531858697,0.9643510139002132,2.623524189687718,2.31538718270371,2.378118972633228,1.067380093673289,13.19479964169403,16.39194544520852,,3.664722681448298,1.575632280442418,103.4789513234442
ecoli|NTP3_num6|g1|gtp_c,E. coli,NTP3_num6,b2173,P33030,3.6.1.15;3.6.1.5;3.6.5.1;3.6.5.2;3.6.5.3;3.6.5.4;3.6.5.5;3.6.5.6,GTP C10H12N5O14P3,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O)O)NC(=NC2=O)N,14.65,1.16584,4.708154739368964,1.003176259212883,2.764426058392312,3.92502115028046,7.757294994637372,9.49492196304968,7.275459039513672,27.40600925172148,,3.679656179347254,1.153411601767659,121.175352563932
ecoli|NTP3_num7|g1|gtp_c,E. coli,NTP3_num7,b4173,P25519,3.6.1.15;3.6.1.5;3.6.5.1;3.6.5.2;3.6.5.3;3.6.5.4;3.6.5.5;3.6.5.6,GTP C10H12N5O14P3,C1=NC2=C(N1[C@H]3[C@@H]([C@@H]([C@H](O3)COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-])O)O)NC(=NC2=O)N,14.65,1.16584,7.285235015816295,0.2514217149249111,1.269318085053594,1.852043658162921,88.36819345578576,1.030395947075706,18.86302324811797,15.87769298266015,,1.399767845759517,1.678213220142347,100.6153542389199
ecoli|GLCRD_num2|g1|glcr_c,E. coli,GLCRD_num2,b2787,P0AES2,4.2.1.40,D-Glucarate,[C@H]([C@@H]([C@@H](C(=O)[O-])O)O)([C@H](C(=O)[O-])O)O,35,1.54407,9.125720982741145,0.9639059833181948,0.1053789254265969,3.837523245980981,12.56805862978819,22.81127025718662,9.801222763268427,12.25697781415324,0.195901153458883,23.34467558541434,3.101217360975788,130.1598370710281
ecoli|CHRPL_num2|g1|chor_c,E. coli,CHRPL_num2,b1096,P28305,4.1.3.40,Chorismate,C=C(C(=O)O)O[C@@H]1C=C(C=C[C@H]1O)C(=O)O,1.5,0.176091,9.88432091942138,4.896202713587146,2.749792039556703,2.468223511857944,21.50158801527451,3.316656888559046,2.202191895422834,24.33664460362916,,6.786879561965316,5.152356598687708,126.3166780801852
ecoli|GLUDC_num2|g1|glu__L_c,E. coli,GLUDC_num2,b1493,P69910,4.1.1.15,L-Glutamate,C(CC(=O)[O-])[C@@H](C(=O)[O-])[NH3+],42.055,1.62382,9.946112452529515,2.727658351601113,11.49803646992946,2.206650178572627,23.3035445995974,2.575885871489088,21.19945030709705,8.98438181220769,3.646910450108496,19.08762886814165,3.352917527469198,126.3166780801852
ecoli|HSDy_num2|g1|hom__L_c,E. coli,HSDy_num2,b0002,P00561,1.1.1.3,L-Homoserine,C(CO)[C@@H](C(=O)O)N,1.905,0.279895,31.08696097888113,12.35293884331346,9.853084431206565,2.788676663131441,2.18823400009969,2.140978660578021,11.11933718338912,38.53369007098058,,2.937647446165796,4.203053891628649,136.2454183611817
ecoli|SSALy_num2|g1|sucsal_c,E. coli,SSALy_num2,b2661,P25526,1.2.1.16;1.2.1.79,Succinic semialdehyde,C(CC(=O)[O-])C=O,22.6,1.35411,26.00971671045433,9.03293417619506,6.108046836845155,3.186562082978311,65.79777348148534,4.734688273811712,15.4463118967288,21.4165445029978,7.738731081917678,127.0280679051787,7.398109867944248,160.7023480526786
ecoli|ACACT7r_num2|g1|accoa_c,E. coli,ACACT7r_num2,b3845,P21151,2.3.1.155;2.3.1.16;2.3.1.9,Acetyl-CoA,CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O,104,2.01703,18.30280157503732,20.27188173742848,13.94236287509351,1.263554258409487,11.55535364284015,7.497539051104918,5.631894360627094,20.21011570950509,,56.42379994774327,2.484574304125835,
ecoli|ACACT2r_num2|g1|accoa_c,E. coli,ACACT2r_num2,b3845,P21151,2.3.1.16;2.3.1.9,Acetyl-CoA,CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O,104,2.01703,18.30280157503732,20.27188173742848,13.94236287509351,1.412863391704506,11.55535364284015,7.497539051104918,6.344072829389046,15.2408082814508,,56.42379994774327,2.261415834523177,121.175352563932
ecoli|ACACT3r_num2|g1|accoa_c,E. coli,ACACT3r_num2,b3845,P21151,2.3.1.9,Acetyl-CoA,CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O,6.5,0.812913,18.30282167075818,20.27188173742848,14.01470866589686,1.558840815761122,11.55535364284015,7.497539051104918,5.466710806956105,19.41116941483608,,56.42379994774327,3.071837704941247,
ecoli|ACACT4r_num2|g1|accoa_c,E. coli,ACACT4r_num2,b3845,P21151,2.3.1.16;2.3.1.9,Acetyl-CoA,CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O,104,2.01703,18.30279152718517,20.27188173742848,13.94236287509351,2.305917951293404,11.55535364284015,7.497539051104918,6.936708426408238,19.33827358285446,,56.42379994774327,2.91885141388823,
ecoli|NTD8pp_num2|g1|dgmp_p,E. coli,NTD8pp_num2,b0480,P07024,3.1.3.5;3.1.3.89,DGMP C10H12N5O7P,C1[C@@H]([C@H](O[C@H]1N2C=NC3=C2NC(=NC3=O)N)COP(=O)([O-])[O-])O,4.12,0.614897,511.7738293032816,41.77065692688593,31.77197648241782,16.0430479360298,146.1287117564129,126.2789343167812,226.9971998830537,458.8434114139255,37.85443401806192,250.9608634677097,2.003791198534664,169.2226850581213
ecoli|NTD8pp_num2|g1|h2o_p,E. coli,NTD8pp_num2,b0480,P07024,3.1.3.5;3.1.3.89,H2O H2O,O,331.5,2.52048,209.7891705095527,716.4206644773318,35.26516711355526,45.29137500875862,69.45769112559003,22.05137463680274,226.9971998830537,458.8434114139255,18.87464575792753,586.0397912164723,7.801894130067089,169.2226850581213
ecoli|TRSARr_num2|g1|2h3oppan_c,E. coli,TRSARr_num2,b3125,P0ABQ2,1.1.1.-;1.1.1.60,2-Hydroxy-3-oxopropanoate,C(=C(/C(=O)O)\O)\O,23,1.36173,56.09669165748053,11.70688925963449,12.11349668716574,4.191750451810368,13.38880347596893,3.995909614848925,70.2817068247777,42.26975201983628,,19.6955302790874,7.378517229060769,136.4784754182055
ecoli|TRSARr_num2|g1|h_c,E. coli,TRSARr_num2,b3125,P0ABQ2,1.1.1.-;1.1.1.60,H+,[H+],23,1.36173,43.08132245665205,117.5518022503402,19.75046405457199,4.769622909209675,4.315553137991806,5.599459855928852,70.2817068247777,42.26975201983628,,,9.19521761422804,136.4784754182055
ecoli|TRSARr_num2|g1|nadh_c,E. coli,TRSARr_num2,b3125,P0ABQ2,1.1.1.-;1.1.1.60,Nicotinamide adenine dinucleotide - reduced,C1C=CN(C=C1C(=O)N)[C@H]2[C@@H]([C@@H]([C@H](O2)COP(=O)([O-])OP(=O)([O-])OC[C@@H]3[C@H]([C@H]([C@@H](O3)N4C=NC5=C(N=CN=C54)N)O)O)O)O,23,1.36173,30.34667379754752,57.9851931511856,10.08885891487186,2.86510881065329,8.785898947793568,14.57408894624922,70.2817068247777,42.26975201983628,,20.47540906080814,2.667864650416228,136.4784754182055
ecoli|URIH_num2|g1|uri_c,E. coli,URIH_num2,b2162,P33022,3.2.2.3,Uridine,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,10.85,1.03543,18.66629317303785,6.894771396200034,11.43768874462406,6.630743051957588,6.143337082088224,8.255651225485336,19.48968859304544,20.37978039976778,4.451433699203737,0.7046262098340476,2.9080800533894,136.2454183611817
ecoli|URIH_num3|g1|uri_c,E. coli,URIH_num3,b0030,P22564,3.2.2.3,Uridine,C1=CN(C(=O)NC1=O)[C@H]2[C@@H]([C@@H]([C@H](O2)CO)O)O,10.85,1.03543,19.50616356790795,8.720497609911087,4.798673350608861,8.284996015738997,3.244401731307916,11.7837341318216,12.0725524250515,21.91494070873196,,6.324692944336594,2.649148918909434,121.2386121623247
ecoli|ACACT5r_num2|g1|accoa_c,E. coli,ACACT5r_num2,b2342,P76503,2.3.1.9,Acetyl-CoA,CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O,6.5,0.812913,18.77123354683003,8.30097324373539,9.03631383355191,4.269868914738583,21.8238357131481,2.155517644863295,4.258770724570578,13.37579487478988,,47.14122190894094,1.8909495104897,
ecoli|ACACT6r_num2|g1|accoa_c,E. coli,ACACT6r_num2,b3845,P21151,2.3.1.16;2.3.1.9,Acetyl-CoA,CC(=O)SCCNC(=O)CCNC(=O)[C@@H](C(C)(C)COP(=O)(O)OP(=O)(O)OC[C@@H]1[C@H]([C@H]([C@@H](O1)N2C=NC3=C(N=CN=C32)N)O)OP(=O)(O)O)O,104,2.01703,18.30279152718517,20.27188173742848,13.94236287509351,2.414517230022422,11.55535364284015,7.497539051104918,5.80206914346072,19.4462023254913,,56.42379994774327,2.649293264826307,
ecoli|AMPTASECG_num2|g1|cgly_c,E. coli,AMPTASECG_num2,b0932,P04825,3.4.11.1;3.4.11.2;3.4.11.23;3.4.13.-;3.4.13.18,Cys Gly C5H10N2O3S,C([C@@H](C(=O)NCC(=O)O)N)S,178.333,2.25123,7.131176996002032,55.83280820969492,6.61089269638348,4.838880548619721,7.387687521946261,10.3823196757048,9.522086009971437,20.24454405078206,,4.406965836801427,5.195655724790567,109.4696971875526
